scan_index,x_m,y_m,method,strict_pose,coarse_clear,screened_pass,max_speed,max_step,max_acceleration,max_position_error_m,max_rotation_error_rad,joint_limit_ok,max_speed_joint,min_joint_margin_rad,max_original_knot_q_difference_rad
1926,0.66,0.32,baseline,True,True,False,41.32523904629272,0.3443769920524393,1791.726159800101,7.969089305447799e-15,5.237557755389327e-14,True,5,0.7526607538934993,8.615330671091215e-13
1926,0.66,0.32,selected,True,True,False,41.32523904629283,0.3443769920524402,1791.7261598001458,6.724872978883937e-15,4.144660989317467e-14,True,5,1.195875288654976,4.076738946423575e-13
1927,0.68,0.32,baseline,True,True,False,100.7862859512251,0.8398857162602091,7739.745265051429,4.557326905135504e-15,5.6791687453826134e-14,True,5,0.48434311924821216,1.4299672557172016e-13
1927,0.68,0.32,selected,True,True,False,17.08970993498844,0.142414249458237,2557.3226680747807,2.0881418076777764e-14,1.1572243880725095e-13,True,3,0.6141423621234869,1.603162047558726e-13
1928,0.7000000000000001,0.32,baseline,False,False,False,,,,,,,,,
1928,0.7000000000000001,0.32,selected,True,True,False,99.50204795601805,0.829183732966817,18914.781370327342,6.25775905362589e-15,3.7340156054257385e-14,True,5,0.7780583800867618,1.1368683772161603e-13
1929,0.72,0.32,baseline,False,False,False,,,,,,,,,
1929,0.72,0.32,selected,False,False,False,,,,,,,,,
1930,0.74,0.32,baseline,False,False,False,,,,,,,,,
1930,0.74,0.32,selected,True,True,False,45.875443808301235,0.38229536506917694,1330.4467918544483,7.047566425496911e-15,1.9917275163386006e-14,True,3,0.6452834022206462,4.551914400963142e-14
1959,0.6,0.34,baseline,True,True,False,13.058689736964517,0.10882241447470431,383.32427034462313,1.4915568467607273e-14,8.651513598060332e-14,True,5,0.9925934801618954,2.0250467969162855e-13
1959,0.6,0.34,selected,True,True,False,13.058689736964517,0.10882241447470431,383.32427034462313,1.4915568467607273e-14,8.651513598060332e-14,True,5,0.9925934801618954,1.1368683772161603e-13
1960,0.62,0.34,baseline,True,True,False,16.314508191739918,0.13595423493116598,562.0429381671642,8.182577181465102e-15,5.095454800856597e-14,True,5,1.064967731858074,1.0302869668521453e-13
1960,0.62,0.34,selected,True,True,False,16.314508191739918,0.13595423493116598,562.0429381671642,8.182577181465102e-15,5.095454800856597e-14,True,5,1.064967731858074,3.8813396940895473e-13
1961,0.64,0.34,baseline,True,True,False,23.65392064718698,0.19711600539322482,816.4735217113133,1.447149202427699e-14,8.568972521114759e-14,True,5,1.0038337045486907,7.682743330406083e-13
1961,0.64,0.34,selected,True,True,False,23.65392064716998,0.19711600539308316,816.4735217114924,1.0955904821007917e-14,5.334012188890727e-14,True,5,0.09699411665998703,8.970602038971265e-13
1962,0.66,0.34,baseline,True,True,False,36.91722742383501,0.30764356186529174,1363.5134979756785,1.200325159144935e-14,7.500284683616285e-14,True,5,0.7920933364778726,6.687983500341943e-13
1962,0.66,0.34,selected,True,True,False,36.917227423835115,0.3076435618652926,1363.5134979757293,3.533825455848276e-15,1.9553695313671183e-14,True,5,0.071280864629653,5.928590951498336e-14
1963,0.68,0.34,baseline,True,True,False,55.53267280303306,0.4627722733586088,2141.1964627414663,9.892828516353741e-15,6.293112190996323e-14,True,5,0.5608662655489773,1.341149413747189e-13
1963,0.68,0.34,selected,False,False,False,,,,,,,,,
1964,0.7000000000000001,0.34,baseline,True,True,False,126.82418931954463,1.0568682443295385,8422.75461176026,2.3071278590443957e-14,1.28690192642996e-13,True,5,0.3716161151513413,3.532729664357248e-13
1964,0.7000000000000001,0.34,selected,True,True,False,24.652393176438718,0.20543660980365597,4030.3330933575266,2.4346877048263932e-14,1.369684032945282e-13,True,3,0.7407218481186506,3.717026686445024e-13
1965,0.72,0.34,baseline,False,False,False,,,,,,,,,
1965,0.72,0.34,selected,True,True,False,10.13024440136868,0.084418703344739,459.4299415383375,2.2779669000052738e-14,1.234591002869456e-13,True,3,1.538002047089162,7.766703946643361e-14
1966,0.74,0.34,baseline,False,False,False,,,,,,,,,
1966,0.74,0.34,selected,True,True,True,6.615055520853868,0.05512546267378224,379.7824505964895,1.8815926218096176e-14,4.357666253480193e-14,True,2,1.6566425940445282,4.670423769947973e-12
1995,0.6,0.36,baseline,True,True,False,13.16223213331476,0.109685267777623,384.0760247984207,1.603138597385659e-14,9.262004145242753e-14,True,5,1.039114124022167,7.283063041541027e-14
1995,0.6,0.36,selected,True,True,False,13.16223213331476,0.109685267777623,384.0760247984207,1.603138597385659e-14,9.262004145242753e-14,True,5,1.039114124022167,1.2434497875801753e-13
1996,0.62,0.36,baseline,True,True,False,16.700107939881192,0.1391675661656766,500.2447638787345,1.0759573380440998e-14,6.607654034547459e-14,True,5,1.0565702642529393,1.3145040611561853e-13
1996,0.62,0.36,selected,True,True,False,16.700107939881192,0.1391675661656766,500.2447638787345,1.0759573380440998e-14,6.607654034547459e-14,True,5,1.0565702642529393,2.007283228522283e-13
1997,0.64,0.36,baseline,True,True,False,21.875446043032944,0.1822953836919412,664.0827257354474,1.919722970134747e-14,1.1286417337561781e-13,True,5,0.9937776268406893,1.163513729807164e-13
1997,0.64,0.36,selected,True,True,False,21.875446043023512,0.1822953836918626,664.0827257342997,1.8646211398362614e-14,1.0677166649493616e-13,True,5,1.1993086467278637,2.1893598045608087e-13
1998,0.66,0.36,baseline,True,True,False,27.76144604991643,0.23134538374930358,1127.0027975557298,2.2166194213805863e-14,1.3104013365104376e-13,True,5,0.7986438835621206,4.787281682183675e-13
1998,0.66,0.36,selected,True,True,False,27.76144604990969,0.2313453837492474,1127.0027975579937,1.71222883942072e-14,9.733918658819438e-14,True,5,1.2869148354285347,2.1249668691325496e-13
1999,0.68,0.36,baseline,True,True,False,39.51702063350698,0.32930850527922484,1186.7821059620355,2.6423307986078726e-14,1.529005524978361e-13,True,5,0.6021303257690063,1.8252066524837574e-13
1999,0.68,0.36,selected,True,True,False,39.517020633506874,0.32930850527922395,1186.7821059619714,2.2044358123014116e-14,1.2080228477354367e-13,True,5,0.6080323138151646,1.4444001550373287e-13
2000,0.7000000000000001,0.36,baseline,True,True,False,64.53580558712763,0.5377983798927302,3037.569066624573,1.0446315224274733e-14,6.568429108689205e-14,True,5,0.43015961585319573,1.3933298959045715e-13
2000,0.7000000000000001,0.36,selected,False,False,False,,,,,,,,,
2001,0.72,0.36,baseline,True,True,False,112.17709564979663,0.9348091304149718,7342.313546843944,1.0849838762708407e-14,3.651480112064952e-14,True,5,1.592732520603016,3.1415926535899104
2001,0.72,0.36,selected,True,True,True,2.450138775126267,0.020417823126052226,139.24025662129154,3.40881975134235e-14,1.3782400213218056e-13,True,2,0.6541724335072061,1.4724055308334982e-11
2031,0.6,0.38,baseline,True,True,False,13.018047739082945,0.10848373115902454,356.43024682840263,9.152945527910087e-15,5.4825788790698004e-14,True,5,1.0896862980607855,1.0036416142611415e-13
2031,0.6,0.38,selected,True,True,False,13.018047739079535,0.10848373115899612,356.4302468283163,1.286158753962173e-14,7.792369516956037e-14,True,5,0.17086176589643642,2.8421709430404007e-13
2032,0.62,0.38,baseline,True,True,False,15.69973986969476,0.13083116558078967,452.4896598572951,1.712804644671154e-14,9.998759916751102e-14,True,5,1.0421644536251868,1.9539925233402755e-13
2032,0.62,0.38,selected,True,True,False,15.69973986969476,0.13083116558078967,452.4896598572951,1.712804644671154e-14,9.998759916751102e-14,True,5,1.0421644536251868,1.9095836023552692e-13
2033,0.64,0.38,baseline,True,True,False,18.59338437616323,0.15494486980136024,647.6840256606082,1.781458274751321e-14,1.064881463708252e-13,True,5,0.9751514520264575,2.1316282072803006e-13
2033,0.64,0.38,selected,True,True,False,18.59338437616003,0.1549448698013336,647.6840256601159,2.360849517478306e-14,1.389430358849803e-13,True,5,0.5235160949880493,2.6412205755832474e-13
2034,0.66,0.38,baseline,True,True,False,23.574017895740518,0.19645014913117098,821.5546438408368,2.2388136604698087e-14,1.3158054881220577e-13,True,5,0.7925850214067358,5.853095785823825e-13
2034,0.66,0.38,selected,True,True,False,23.574017895740518,0.19645014913117098,821.5546438408368,2.2388136604698087e-14,1.3158054881220577e-13,True,5,0.7925850214067358,5.853095785823825e-13
2035,0.68,0.38,baseline,True,True,False,32.92871136474833,0.2744059280395694,910.6513920137829,2.0933592962943154e-14,1.1886045743954214e-13,True,5,0.6178361054310733,3.7914116290949096e-13
2035,0.68,0.38,selected,True,True,False,32.92871136474833,0.2744059280395694,910.6513920137829,2.0933592962943154e-14,1.1886045743954214e-13,True,5,0.6178361054310733,3.7825298448979083e-13
2036,0.7000000000000001,0.38,baseline,True,True,False,43.324194188637755,0.3610349515719813,1390.1633043943718,2.8397969040289965e-15,5.587062601262388e-14,True,5,0.4584916019695475,2.4158453015843406e-13
2036,0.7000000000000001,0.38,selected,True,True,True,2.2509293658580365,0.018757744715483637,121.14549472025544,8.152252458611484e-15,3.1958543321517485e-14,True,2,1.5387442695785183,4.0958347824471275e-12
2067,0.6,0.4,baseline,True,True,False,12.35756183029661,0.10297968191913842,347.5253107552149,1.532127886586656e-14,8.994904979325035e-14,True,5,1.08122629280874,1.6253665080512292e-13
2067,0.6,0.4,selected,True,True,False,12.357561830296184,0.10297968191913487,347.52531075516055,1.7729013788133252e-14,1.0257470812358059e-13,True,5,0.22058776658235946,1.1812772982011666e-13
2068,0.62,0.4,baseline,True,True,False,14.126796043631948,0.11772330036359957,448.3734676160964,1.6040513632496705e-14,9.492200275351498e-14,True,5,1.0210852901143337,1.816324868286756e-13
2068,0.62,0.4,selected,True,True,False,14.12679604363035,0.11772330036358625,448.3734676159429,1.3031885636392838e-14,7.438342009855109e-14,True,5,0.24924841981718515,1.4577228313328305e-13
2069,0.64,0.4,baseline,True,True,False,17.078947514791878,0.14232456262326565,564.0451790829119,2.139996278931544e-14,1.2676115835510591e-13,True,5,0.9395720030586778,3.552713678800501e-13
2069,0.64,0.4,selected,True,True,False,17.078947514791878,0.14232456262326565,564.0451790829119,2.139996278931544e-14,1.2676115835510591e-13,True,5,0.9395720030586778,3.552713678800501e-13
2070,0.66,0.4,baseline,True,True,False,21.97799157111099,0.18314992975925826,609.9299135792108,1.3213519782342979e-14,7.931773325476582e-14,True,5,0.7735656278268808,2.3936408410918375e-13
2070,0.66,0.4,selected,True,True,False,21.977991571114348,0.18314992975928623,609.9299135745841,1.2154914145884932e-14,7.222583542243742e-14,True,5,1.3968936468901143,2.1649348980190553e-13
2071,0.68,0.4,baseline,True,True,False,26.47477905828591,0.22062315881904926,816.4292299718852,7.857377467657704e-15,1.9362921273425393e-14,True,5,0.6145287104478756,2.0605739337042905e-13
2071,0.68,0.4,selected,True,True,False,26.47477905828021,0.22062315881900174,816.4292299709899,3.2188092097584122e-15,1.6280884335027254e-14,True,5,1.4945508846037205,1.3367085216486885e-13
2103,0.6,0.42,baseline,True,True,False,11.447751787281959,0.09539793156068299,343.8699655036544,1.59302496974814e-14,9.378728440524735e-14,True,5,1.0562936135900216,1.8274270985330077e-13
2103,0.6,0.42,selected,True,True,False,11.447751787281693,0.09539793156068077,343.8699655036352,1.5431201454327458e-14,9.136241447281996e-14,True,5,1.203227356432252,1.7752466163756253e-13
2104,0.62,0.42,baseline,True,True,False,13.53410399727526,0.11278419997729383,415.7228844345113,2.01177191111048e-14,1.2030789390948532e-13,True,5,0.9918987879580978,3.3928415632544784e-13
2104,0.62,0.42,selected,True,True,False,13.53410399727526,0.11278419997729383,415.7228844345433,2.089963512626962e-14,1.2400550072527104e-13,True,5,0.60951816543745,2.6290081223123707e-13
2105,0.64,0.42,baseline,True,True,False,16.4080423187508,0.13673368598959001,474.42039261181037,1.4263665652179195e-14,7.101725556557576e-14,True,5,0.8986183661608109,3.2240876635114546e-13
2105,0.64,0.42,selected,True,True,False,16.40804231875112,0.13673368598959268,474.4203926118999,1.9118253243371273e-14,1.370194505794515e-13,True,5,0.19235613624023262,3.7136960173711486e-13
2106,0.66,0.42,baseline,True,True,False,19.159139038934008,0.15965949199111673,520.0788893771602,9.264917572290598e-15,4.324714504455726e-14,True,5,0.7473260027864921,1.5720758028692217e-13
2106,0.66,0.42,selected,True,True,False,19.159139038918127,0.1596594919909844,520.0788893770196,5.767018209060407e-15,2.469030064681265e-14,True,5,0.3794311390784042,6.483702463810914e-14
2107,0.68,0.42,baseline,True,True,False,22.411454375475063,0.18676211979562551,708.6484575730498,1.1689546609097041e-14,3.692441032838085e-14,True,5,1.560746551748872,1.106142955009659e-12
2107,0.68,0.42,selected,True,True,True,3.881422197934587,0.032345184982788225,133.3503940545137,1.7184108760979192e-14,7.119146626100648e-14,True,2,1.5607465517489505,1.0533240946131173e-12
2139,0.6,0.44,baseline,True,True,False,11.28644752703849,0.09405372939198742,328.5098540431832,1.8836856690490647e-14,1.1317199400840372e-13,True,5,1.0229218370061082,2.6856294965682537e-13
2139,0.6,0.44,selected,True,True,False,11.28644752703825,0.09405372939198542,328.50985404310967,1.676785973155931e-14,1.0258583366149738e-13,True,5,1.2663044857272858,2.416955524608966e-13
2140,0.62,0.44,baseline,True,True,False,13.150039572645511,0.10958366310537926,376.14468044059566,1.3468519976073855e-14,8.253532273657878e-14,True,5,0.951465144008468,2.498001805406602e-13
2140,0.62,0.44,selected,True,True,False,13.150039572645404,0.10958366310537837,376.1446804405829,1.6387452210683794e-14,8.364491325782677e-14,True,5,1.347675812697088,2.3636648194269583e-13
2141,0.64,0.44,baseline,True,True,False,15.062046117869343,0.12551705098224453,446.70755014789165,1.5623036351107183e-14,7.711137515342278e-14,True,5,0.8554831638464808,1.0036416142611415e-13
2141,0.64,0.44,selected,True,True,False,15.062046117869343,0.12551705098224453,446.7075501478405,1.5723111000099005e-14,7.719729551945821e-14,True,5,0.8554831638464817,1.0125233984581428e-13
2142,0.66,0.44,baseline,True,True,False,17.078538163844527,0.14232115136537105,556.0793252910164,1.6033115823980197e-14,7.615645875206205e-14,True,5,1.5297700371101788,2.304822999121825e-13
2142,0.66,0.44,selected,True,True,False,17.078538163843753,0.1423211513653646,556.0793252910372,1.598730792783822e-14,7.887293402528607e-14,True,5,0.5039921543201045,2.2071233729548112e-13
2175,0.6,0.46,baseline,True,True,False,11.025951466161636,0.0918829288846803,342.1566040365505,2.040440716261698e-14,1.2764653717337535e-13,True,5,0.9772629262008881,3.914646384828302e-13
2175,0.6,0.46,selected,True,True,False,11.02595146616153,0.09188292888467942,342.15660403654414,2.0796614009574775e-14,1.529277959590318e-13,True,5,0.28905128918881484,1.0680345496894006e-13
2176,0.62,0.46,baseline,True,True,False,12.412086481743678,0.10343405401453065,391.81689866613925,1.2364041967648371e-14,7.890521926476508e-14,True,5,0.8911184778102985,1.865174681370263e-13
2176,0.62,0.46,selected,True,True,False,12.412086481743785,0.10343405401453154,391.8168986664014,3.984157953901878e-15,1.5015752961988314e-14,True,5,1.4176442237310645,7.915890165577366e-14
2177,0.64,0.46,baseline,True,True,False,13.759345342643812,0.11466121118869843,461.47120698422697,2.2188790410187297e-14,1.1169257662894342e-13,True,5,0.7424178679292126,4.3559600371168017e-13
2177,0.64,0.46,selected,True,True,False,13.759345342643279,0.11466121118869399,461.4712069841758,3.352800008858181e-15,2.2199099820917695e-14,True,5,0.6476059971015813,4.584665980189584e-13
2211,0.6,0.48,baseline,True,True,False,10.56497589061582,0.08804146575513183,351.985905440155,1.3220164516725855e-14,6.486951195499882e-14,True,5,0.907798935338822,9.775513731824503e-14
2211,0.6,0.48,selected,True,True,False,10.5649758906155,0.08804146575512917,351.98590544012944,1.3666936748899859e-14,5.707158574194561e-14,True,5,0.31161575356053817,7.72715225139109e-14
