x_m,y_m,full_sequence_ik,first_failed_frame,evaluated_frames,max_evaluated_position_error_m,max_evaluated_orientation_error_rad,max_reference_path_speed_rad_s,min_joint_margin_rad,reference_speed_screen_pass
0.4,-0.68,False,0,1,0.07483194823744628,0.8269723070429831,,,False
0.42,-0.68,False,0,1,0.07853748854876569,0.8395360395072804,,,False
0.44,-0.68,False,0,1,0.08275808866624756,0.8528561209448355,,,False
0.46,-0.68,False,0,1,0.08752248599510622,0.8666438064933804,,,False
0.48,-0.68,False,0,1,0.09285505443636574,0.8806002537418306,,,False
0.5,-0.68,False,0,1,0.09877406238722997,0.8944288132828511,,,False
0.52,-0.68,False,0,1,0.10529020904955776,0.9078497081022598,,,False
0.54,-0.68,False,0,1,0.11240590563310342,0.9206128314650652,,,False
0.56,-0.68,False,0,1,0.1201151581311183,0.9325097091821116,,,False
0.58,-0.68,False,0,1,0.12840428787715927,0.9433803180479272,,,False
0.6,-0.68,False,0,1,0.1372531944259156,0.9531155791708448,,,False
0.62,-0.68,False,0,1,0.14663698640870776,0.9616548981258863,,,False
0.64,-0.68,False,0,1,0.15652762628402236,0.9689811086962837,,,False
0.66,-0.68,False,0,1,0.166895522723942,0.9751121157913374,,,False
0.68,-0.68,False,0,1,0.17771074544867127,0.9800935617023868,,,False
0.7000000000000001,-0.68,False,0,1,0.18894406469429537,0.9839894908382089,,,False
0.72,-0.68,False,0,1,0.2005675306743691,0.9868766204598632,,,False
0.74,-0.68,False,0,1,0.212554910167982,0.9888378488814019,,,False
0.76,-0.68,False,0,1,0.22488186986396072,0.9899579490688285,,,False
0.78,-0.68,False,0,1,0.2375260110800569,0.990320608276409,,,False
0.8,-0.68,False,0,1,0.25046672932338493,0.9900085774025262,,,False
0.8200000000000001,-0.68,False,0,1,0.2636854086139711,0.989094908114468,,,False
0.84,-0.68,False,0,1,0.277164957391115,0.9876499531389012,,,False
0.86,-0.68,False,0,1,0.29088964967198616,0.9857421638028026,,,False
0.88,-0.68,False,0,1,0.30484536965493353,0.9834268708304411,,,False
0.9,-0.68,False,0,1,0.31901905529479374,0.9807580426564906,,,False
0.92,-0.68,False,0,1,0.33339866306130805,0.9777865353664109,,,False
0.9400000000000001,-0.68,False,0,1,0.347973285463558,0.9745525948891259,,,False
0.96,-0.68,False,0,1,0.3627327782189007,0.9710949069921163,,,False
0.98,-0.68,False,0,1,0.37766775821861737,0.9674482756070097,,,False
1.0,-0.68,False,0,1,0.3927695459359432,0.9636431419605596,,,False
0.3,-0.66,False,0,1,0.05381423716054819,0.6998109190324514,,,False
0.32,-0.66,False,0,1,0.055149659321655393,0.7062661458332525,,,False
0.34,-0.66,False,0,1,0.05681895572659588,0.7147639932386091,,,False
0.36,-0.66,False,0,1,0.058848962574772914,0.7251712941367771,,,False
0.38,-0.66,False,0,1,0.061269910536547414,0.7373257217648554,,,False
0.4,-0.66,False,0,1,0.0641151777648528,0.7510319213050959,,,False
0.42,-0.66,False,0,1,0.06742062225005484,0.7660589354477987,,,False
0.44,-0.66,False,0,1,0.07122346676388118,0.7821393906445796,,,False
0.46,-0.66,False,0,1,0.0755606600311146,0.7989718464345167,,,False
0.48,-0.66,False,0,1,0.08046673849160417,0.8162275898237272,,,False
0.5,-0.66,False,0,1,0.08597140488061572,0.8335620993194136,,,False
0.52,-0.66,False,0,1,0.09209715565479897,0.8506305578020351,,,False
0.54,-0.66,False,0,1,0.09885724625167948,0.8671069671043992,,,False
0.56,-0.66,False,0,1,0.10625459054855645,0.8827019637939566,,,False
0.58,-0.66,False,0,1,0.11428163667440797,0.8971782029569366,,,False
0.6,-0.66,False,0,1,0.12292129236745658,0.910360131456919,,,False
0.62,-0.66,False,0,1,0.13214873107572236,0.9221361115729054,,,False
0.64,-0.66,False,0,1,0.14193356684629727,0.9324550404934109,,,False
0.66,-0.66,False,0,1,0.15224213648126478,0.9413174557197289,,,False
0.68,-0.66,False,0,1,0.16303944603770468,0.9487653373028223,,,False
0.7000000000000001,-0.66,False,0,1,0.1742907621182547,0.9548704806770854,,,False
0.72,-0.66,False,0,1,0.18596271567134753,0.9597241536321658,,,False
0.74,-0.66,False,0,1,0.19802400450049407,0.9634281053653357,,,False
0.76,-0.66,False,0,1,0.2104457117250492,0.9660884802898999,,,False
0.78,-0.66,False,0,1,0.22320135551997594,0.9678124379114463,,,False
0.8,-0.66,False,0,1,0.2362671000055341,0.9686990102959453,,,False
0.8200000000000001,-0.66,False,0,1,0.2496212533179003,0.9688450214822618,,,False
0.84,-0.66,False,0,1,0.26324436348516306,0.9683372750731772,,,False
0.86,-0.66,False,0,1,0.27711868654562166,0.9672604552669753,,,False
0.88,-0.66,False,0,1,0.29122852818620953,0.9656820030928204,,,False
0.9,-0.66,False,0,1,0.3055593292320062,0.9636725081695403,,,False
0.92,-0.66,False,0,1,0.3200981124079241,0.9612881684321475,,,False
0.9400000000000001,-0.66,False,0,1,0.3348328868161861,0.9585845354912224,,,False
0.96,-0.66,False,0,1,0.349752936402994,0.9556028732512372,,,False
