acceleration_limit_ok,coarse_collision_edges,coarse_collision_frames,constraint_failure_frames,constraints_met,evaluated_poses,first_constraint_failure_frame,first_unaccepted_frame,full_path_evaluated,index,initial_q,joint_limit_ok,max_evaluated_acceleration_rad_s2,max_evaluated_orientation_error_deg,max_evaluated_position_error_mm,max_evaluated_speed_rad_s,max_evaluated_step_rad,min_evaluated_axis_separation_deg,mode,optimizer_all_accepted,reset_branch,reset_geometric_count,solver_s,solver_status_counts,status,unaccepted_frames,velocity_limit_ok,x_m,y_m
,,,,False,0,,,False,99,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.84,-0.7000000000000001
,,,,False,0,,,False,99,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.84,-0.7000000000000001
,,,,False,0,,,False,100,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.86,-0.7000000000000001
,,,,False,0,,,False,100,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.86,-0.7000000000000001
,,,,False,0,,,False,101,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.88,-0.7000000000000001
,,,,False,0,,,False,101,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.88,-0.7000000000000001
,,,,False,0,,,False,102,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,-0.7000000000000001
,,,,False,0,,,False,102,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,-0.7000000000000001
,,,,False,0,,,False,103,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.92,-0.7000000000000001
,,,,False,0,,,False,103,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.92,-0.7000000000000001
,,,,False,0,,,False,104,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9400000000000001,-0.7000000000000001
,,,,False,0,,,False,104,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9400000000000001,-0.7000000000000001
,,,,False,0,,,False,105,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.96,-0.7000000000000001
,,,,False,0,,,False,105,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.96,-0.7000000000000001
,,,,False,0,,,False,106,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.98,-0.7000000000000001
,,,,False,0,,,False,106,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.98,-0.7000000000000001
,,,,False,0,,,False,107,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,-0.7000000000000001
,,,,False,0,,,False,107,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,-0.7000000000000001
,,,,False,0,,,False,108,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.3,-0.68
,,,,False,0,,,False,108,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.3,-0.68
,,,,False,0,,,False,109,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.32,-0.68
,,,,False,0,,,False,109,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.32,-0.68
,,,,False,0,,,False,110,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.34,-0.68
,,,,False,0,,,False,110,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.34,-0.68
,,,,False,0,,,False,111,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.36,-0.68
,,,,False,0,,,False,111,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.36,-0.68
,,,,False,0,,,False,112,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.38,-0.68
,,,,False,0,,,False,112,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.38,-0.68
,,,,False,0,,,False,113,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.4,-0.68
,,,,False,0,,,False,113,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.4,-0.68
