scan_index,x_m,y_m,condition,yaw_deg,strict_pose,coarse_clear,screened_pass,max_speed,max_step,max_acceleration,max_position_error_m,max_rotation_error_rad,joint_limit_ok,max_speed_joint,min_joint_margin_rad
2107,0.68,0.42,before,0.0,True,True,True,3.881422197886164,0.0323451849823847,133.35039405448015,2.221403410222585e-14,1.1616463793946844e-13,True,2,0.6946845757417242
2107,0.68,0.42,after,5.0,True,True,True,2.3053168382240763,0.019210973651867302,124.14517143285266,2.128329680570841e-14,1.2807829107869235e-13,True,2,0.6729911097999421
2139,0.6,0.44,before,0.0,True,True,False,11.286447527038277,0.09405372939198564,328.50985404320244,7.264965584222909e-15,3.265385176545147e-14,True,5,1.2663044857272883
2139,0.6,0.44,after,-10.0,True,True,True,6.754285571279199,0.05628571309399333,267.1615520515701,1.2143532202527386e-14,6.870027209173136e-14,True,5,0.7351726191530501
2140,0.62,0.44,before,0.0,True,True,False,13.150039572645298,0.10958366310537748,376.1446804406404,9.496950545708449e-15,8.165081493994509e-14,True,5,0.9514651440084441
2140,0.62,0.44,after,35.0,True,True,True,2.0334860299510815,0.016945716916259013,146.1106092214976,2.3976512261296038e-14,1.068946062659849e-13,True,3,1.5224140565881696
2141,0.64,0.44,before,0.0,True,True,False,15.062046117869023,0.12551705098224186,446.7075501478533,3.2355192482368666e-15,1.3653507734398846e-14,True,5,1.4350017791477607
2141,0.64,0.44,after,30.0,True,True,True,2.176521385683241,0.01813767821402701,154.08809734656828,2.6397639103645672e-14,1.0055742771510123e-13,True,3,1.5629383640163654
2142,0.66,0.44,before,0.0,True,True,False,17.078538163844048,0.14232115136536705,556.0793252910436,1.1289194407082272e-14,4.839935264758281e-14,True,5,1.529770037110234
2142,0.66,0.44,after,15.0,True,True,True,2.1946757266206163,0.018288964388505136,140.54066816980892,1.4155343563970746e-14,4.205921248511352e-14,True,3,1.4738009420204214
2175,0.6,0.46,before,0.0,True,True,False,11.02595146616153,0.09188292888467942,342.15660403654414,2.08344377074538e-14,1.529277959590318e-13,True,5,0.28905128918881484
2175,0.6,0.46,after,-5.0,True,True,True,8.226343768004796,0.0685528647333733,303.7314444620094,1.3741673085446316e-14,5.155051995622192e-14,True,5,0.398854423038963
2176,0.62,0.46,before,0.0,True,True,False,12.412086481743358,0.10343405401452799,391.8168986661456,1.1551122306821434e-15,1.2265338998271902e-14,True,5,0.8911184778102976
2176,0.62,0.46,after,35.0,True,True,True,2.1221753307641933,0.017684794423034944,151.44345860665638,2.5748080222191243e-14,1.0130207158905186e-13,True,3,1.5731247578405174
2177,0.64,0.46,before,0.0,True,True,False,13.759345342643279,0.11466121118869399,461.4712069841758,3.352800008858181e-15,2.2199099820917695e-14,True,5,0.6476059971015813
2177,0.64,0.46,after,20.0,True,True,True,2.2252973436931356,0.01854414453077613,146.81271657058943,2.3514002092079768e-14,7.618443689513719e-14,True,3,1.509786468985748
2211,0.6,0.48,before,0.0,True,True,False,10.564975890615607,0.08804146575513006,351.98590544014223,1.815817189254179e-15,8.447210316934867e-15,True,5,0.7216383455893691
2211,0.6,0.48,after,40.0,True,True,True,2.0585161171546673,0.017154300976288894,148.4220461285581,2.6368322724720116e-14,1.1081575108807153e-13,True,3,1.5765560280579756
